   0.000000000000000      -388.789711499898999
  10.000000000000000      -388.789746945882882
  20.000000000000000      -388.790111798117721
  30.000000000000000      -388.791461678929124
  40.000000000000000      -388.794560051176973
  50.000000000000000      -388.800060071663154
  60.000000000000000      -388.808461041623161
  70.000000000000000      -388.820128870838801
  80.000000000000000      -388.835322770969810
  90.000000000000000      -388.854218110784757
 100.000000000000000      -388.876925643141590
 110.000000000000000      -388.903507536856068
 120.000000000000000      -388.933991028578191
 130.000000000000000      -388.968378539679918
 140.000000000000000      -389.006655816928173
 150.000000000000000      -389.048797795929204
 160.000000000000000      -389.094772461361401
 170.000000000000000      -389.144543773698899
 180.000000000000000      -389.198073401666875
 190.000000000000000      -389.255322088320725
 200.000000000000000      -389.316249909034184
 210.000000000000000      -389.380817159377671
 220.000000000000000      -389.448984351186766
 230.000000000000000      -389.520712436327187
 240.000000000000000      -389.595962675779106
 250.000000000000000      -389.674696822430349
 260.000000000000000      -389.756877203301201
 270.000000000000000      -389.842466358613422
 280.000000000000000      -389.931427435287958
 290.000000000000000      -390.023724001242442
 300.000000000000000      -390.119319857463211
 310.000000000000000      -390.218179435691468
 320.000000000000000      -390.320267499070155
 330.000000000000000      -390.425549215713033
 340.000000000000000      -390.533990247394854
 350.000000000000000      -390.645556661953322
 360.000000000000000      -390.760214978220915
 370.000000000000000      -390.877932138068957
 380.000000000000000      -390.998675645679441
 390.000000000000000      -391.122413371343555
 400.000000000000000      -391.249113740330984
 410.000000000000000      -391.378745744128992
 420.000000000000000      -391.511278562096777
 430.000000000000000      -391.646682320620698
 440.000000000000000      -391.784927303363759
 450.000000000000000      -391.925984454885963
 460.000000000000000      -392.069825143593164
 470.000000000000000      -392.216421455115494
 480.000000000000000      -392.365745752473117
 490.000000000000000      -392.517771041464243
 500.000000000000000      -392.672470794109415
 510.000000000000000      -392.829819032672617
 520.000000000000000      -392.989790338927094
 530.000000000000000      -393.152359680140592
 540.000000000000000      -393.317502635550738
 550.000000000000000      -393.485195282055940
 560.000000000000000      -393.655414059040709
 570.000000000000000      -393.828136273153234
 580.000000000000000      -394.003339195927936
 590.000000000000000      -394.181000917932181
 600.000000000000000      -394.361099993489802
 610.000000000000000      -394.543615550934419
 620.000000000000000      -394.728526787147587
 630.000000000000000      -394.915813897549981
 640.000000000000000      -395.105457052911902
 650.000000000000000      -395.297437249478435
 660.000000000000000      -395.491735690457517
 670.000000000000000      -395.688334166233631
 680.000000000000000      -395.887214786580842
 690.000000000000000      -396.088360330088960
 700.000000000000000      -396.291753745621747
 710.000000000000000      -396.497378575648668
 720.000000000000000      -396.705218614264254
 730.000000000000000      -396.915258205543864
 740.000000000000000      -397.127482175800480
 750.000000000000000      -397.341875637969508
 760.000000000000000      -397.558424028512206
 770.000000000000000      -397.777113549586204
 780.000000000000000      -397.997930313889071
 790.000000000000000      -398.220861306773884
 800.000000000000000      -398.445893501599357
 810.000000000000000      -398.673014645016792
 820.000000000000000      -398.902212596290724
 830.000000000000000      -399.133475765620858
 840.000000000000000      -399.366792905285877
 850.000000000000000      -399.602153301060696
 860.000000000000000      -399.839546447600810
 870.000000000000000      -400.078962451723555
 880.000000000000000      -400.320391550961347
 890.000000000000000      -400.563824808669949
 900.000000000000000      -400.809253317943273
 910.000000000000000      -401.056668909527673
 920.000000000000000      -401.306063692614032
 930.000000000000000      -401.557430309194444
 940.000000000000000      -401.810761740487749
 950.000000000000000      -402.066051577680128
 960.000000000000000      -402.323293878615061
 970.000000000000000      -402.582483176866049
 980.000000000000000      -402.843614458440811
 990.000000000000000      -403.106683372359669
