   0.000000000000000       -22.686321128320305
  10.000000000000000       -22.686322443684251
  20.000000000000000       -22.686331107394125
  30.000000000000000       -22.686365951397761
  40.000000000000000       -22.686453798573531
  50.000000000000000       -22.686623127270845
  60.000000000000000       -22.686901785240327
  70.000000000000000       -22.687317330967222
  80.000000000000000       -22.687896993274471
  90.000000000000000       -22.688666811459765
 100.000000000000000       -22.689650579762862
 110.000000000000000       -22.690869114304363
 120.000000000000000       -22.692339869951301
 130.000000000000000       -22.694076992881637
 140.000000000000000       -22.696091520304922
 150.000000000000000       -22.698391761365610
 160.000000000000000       -22.700983660520514
 170.000000000000000       -22.703871209586328
 180.000000000000000       -22.707056750843517
 190.000000000000000       -22.710541299159591
 200.000000000000000       -22.714324800394856
 210.000000000000000       -22.718406312269089
 220.000000000000000       -22.722784204556309
 230.000000000000000       -22.727456296395268
 240.000000000000000       -22.732419958884851
 250.000000000000000       -22.737672221695625
 260.000000000000000       -22.743209850797289
 270.000000000000000       -22.749029398880758
 280.000000000000000       -22.755127276075068
 290.000000000000000       -22.761499770549637
 300.000000000000000       -22.768143103753211
 310.000000000000000       -22.775053440007323
 320.000000000000000       -22.782226931363155
 330.000000000000000       -22.789659716390208
 340.000000000000000       -22.797347939296959
 350.000000000000000       -22.805287769048316
 360.000000000000000       -22.813475433325074
 370.000000000000000       -22.821907159520435
 380.000000000000000       -22.830579252883030
 390.000000000000000       -22.839488061597294
 400.000000000000000       -22.848629994129457
 410.000000000000000       -22.858001525739482
 420.000000000000000       -22.867599190637588
 430.000000000000000       -22.877419585231998
 440.000000000000000       -22.887459389127457
 450.000000000000000       -22.897715329579619
 460.000000000000000       -22.908184205649970
 470.000000000000000       -22.918862914714417
 480.000000000000000       -22.929748370101155
 490.000000000000000       -22.940837600859641
 500.000000000000000       -22.952127666173755
 510.000000000000000       -22.963615718439218
 520.000000000000000       -22.975298971161699
 530.000000000000000       -22.987174682495407
 540.000000000000000       -22.999240198082195
 550.000000000000000       -23.011492899978382
 560.000000000000000       -23.023930265418397
 570.000000000000000       -23.036549790317491
 580.000000000000000       -23.049349057108085
 590.000000000000000       -23.062325696212088
 600.000000000000000       -23.075477406371153
 610.000000000000000       -23.088801905288705
 620.000000000000000       -23.102296997155307
 630.000000000000000       -23.115960526040087
 640.000000000000000       -23.129790377168241
 650.000000000000000       -23.143784499665056
 660.000000000000000       -23.157940887304459
 670.000000000000000       -23.172257557905127
 680.000000000000000       -23.186732605717964
 690.000000000000000       -23.201364148985540
 700.000000000000000       -23.216150349796962
 710.000000000000000       -23.231089431038942
 720.000000000000000       -23.246179622310201
 730.000000000000000       -23.261419206908670
 740.000000000000000       -23.276806518804182
 750.000000000000000       -23.292339926348337
 760.000000000000000       -23.308017795270015
 770.000000000000000       -23.323838568095073
 780.000000000000000       -23.339800710575091
 790.000000000000000       -23.355902734167334
 800.000000000000000       -23.372143157463430
 810.000000000000000       -23.388520511712322
 820.000000000000000       -23.405033421953785
 830.000000000000000       -23.421680493603709
 840.000000000000000       -23.438460355530214
 850.000000000000000       -23.455371716299553
 860.000000000000000       -23.472413237315347
 870.000000000000000       -23.489583677043669
 880.000000000000000       -23.506881771548777
 890.000000000000000       -23.524306285033475
 900.000000000000000       -23.541856030170170
 910.000000000000000       -23.559529833674240
 920.000000000000000       -23.577326526336179
 930.000000000000000       -23.595244963355356
 940.000000000000000       -23.613284092436636
 950.000000000000000       -23.631442755880290
 960.000000000000000       -23.649719906553120
 970.000000000000000       -23.668114475332175
 980.000000000000000       -23.686625474868372
 990.000000000000000       -23.705251855963809
